time (s),DL Filtering Design 1,DL Filtering Design 2,DL Filtering Design 3,DL Filtering Design 4,DL Filtering Design 5,DL Filtering Design 6,DL Filtering Design 7,ProteinMPNN Design 1
1947.2,1.227255,1.150671,1.181295,1.121337,1.037387,1.106872,1.088203,1.275401
1947.4,1.223232,1.144974,1.174256,1.120918,1.039603,1.105569,1.089326,1.278746
1947.6,1.224376,1.152199,1.179757,1.123205,1.042737,1.103241,1.090142,1.276407
1947.8,1.223379,1.149494,1.176367,1.119903,1.044013,1.110162,1.088858,1.276575
1948,1.223665,1.148422,1.172395,1.123213,1.044014,1.107164,1.090844,1.272428
1948.2,1.221436,1.14963,1.175889,1.12238,1.039515,1.108041,1.092446,1.278401
1948.4,1.226678,1.149256,1.178014,1.117471,1.040961,1.106635,1.090265,1.278719
1948.6,1.227544,1.150822,1.17592,1.120338,1.041668,1.103843,1.089876,1.279316
1948.8,1.225167,1.149112,1.178071,1.118607,1.04057,1.106148,1.088377,1.276511
1949,1.222899,1.148592,1.180838,1.124053,1.039053,1.109525,1.085168,1.278662
1949.2,1.225384,1.146428,1.177755,1.125587,1.039569,1.109324,1.087017,1.277382
1949.4,1.221395,1.150857,1.174133,1.123929,1.036648,1.107204,1.090865,1.273257
1949.6,1.223938,1.153568,1.176601,1.121836,1.038327,1.107925,1.09004,1.276012
1949.8,1.220161,1.149814,1.177171,1.118606,1.040291,1.105123,1.087583,1.277879
1950,1.224142,1.15078,1.17901,1.119637,1.039235,1.107872,1.095603,1.279184
1950.2,1.221524,1.153442,1.174594,1.120812,1.035346,1.107139,1.087752,1.276478
1950.4,1.226804,1.146848,1.171645,1.125914,1.039264,1.107622,1.092631,1.277592
1950.6,1.222025,1.154537,1.176829,1.120904,1.041031,1.101608,1.090785,1.277089
1950.8,1.224305,1.150947,1.179242,1.117507,1.040656,1.105898,1.084708,1.278676
1951,1.22559,1.149451,1.177056,1.123528,1.046244,1.107782,1.089865,1.276734
1951.2,1.225847,1.149354,1.174446,1.124068,1.042109,1.106483,1.090775,1.277096
1951.4,1.229508,1.149822,1.177092,1.122597,1.037605,1.107191,1.08893,1.279986
1951.6,1.225417,1.148679,1.176347,1.122797,1.039638,1.106367,1.088075,1.272342
1951.8,1.222288,1.146985,1.175733,1.11767,1.039661,1.103686,1.08979,1.27781
1952,1.22653,1.150993,1.176673,1.121967,1.036911,1.104171,1.086755,1.273679
1952.2,1.22266,1.151211,1.175872,1.121536,1.039082,1.106319,1.089005,1.274108
1952.4,1.228457,1.148568,1.174804,1.123361,1.039928,1.106904,1.086713,1.272244
1952.6,1.224372,1.149237,1.174069,1.124298,1.037994,1.105191,1.087418,1.273372
1952.8,1.22735,1.15047,1.177254,1.123138,1.038301,1.104708,1.084343,1.273515
1953,1.222418,1.148565,1.178032,1.119924,1.036758,1.11231,1.090655,1.277528
1953.2,1.223249,1.145334,1.18044,1.12175,1.039726,1.106099,1.088168,1.277864
1953.4,1.222239,1.148141,1.176811,1.1204,1.037135,1.108569,1.090959,1.275524
1953.6,1.222784,1.149909,1.174396,1.121555,1.039039,1.105782,1.091885,1.279303
1953.8,1.223331,1.148097,1.174952,1.12092,1.037967,1.102838,1.089214,1.278162
1954,1.228048,1.148593,1.174734,1.122603,1.040834,1.103663,1.090065,1.27773
1954.2,1.219761,1.150348,1.176369,1.120924,1.040893,1.100158,1.091877,1.274099
1954.4,1.224092,1.148157,1.174821,1.123853,1.042329,1.106508,1.090041,1.280223
1954.6,1.224739,1.149461,1.174288,1.120275,1.039877,1.10523,1.089487,1.281462
1954.8,1.221758,1.14855,1.174317,1.119803,1.035747,1.10818,1.088502,1.277368
1955,1.224579,1.148044,1.180904,1.122819,1.039639,1.103253,1.088449,1.275383
1955.2,1.224657,1.146906,1.173903,1.118201,1.039043,1.106793,1.09279,1.279356
1955.4,1.224761,1.149485,1.178057,1.125623,1.042877,1.107044,1.090995,1.27474
1955.6,1.224472,1.15006,1.177946,1.124438,1.037943,1.104796,1.086122,1.278802
1955.8,1.22758,1.149467,1.175301,1.122418,1.037877,1.104198,1.086284,1.279743
1956,1.222395,1.14908,1.17234,1.121819,1.035324,1.105828,1.092049,1.273325
1956.2,1.221339,1.146858,1.173533,1.117555,1.038029,1.104678,1.092612,1.274328
1956.4,1.227785,1.146189,1.179992,1.121572,1.038487,1.105201,1.091835,1.279018
1956.6,1.217733,1.146512,1.177236,1.122918,1.040029,1.105642,1.090534,1.280824
1956.8,1.224051,1.147624,1.175825,1.121657,1.039619,1.108756,1.088389,1.27874
1957,1.224118,1.15019,1.177867,1.123873,1.039923,1.109903,1.091749,1.279786
1957.2,1.221269,1.146127,1.17442,1.119702,1.043103,1.103991,1.086953,1.27326
1957.4,1.225477,1.148189,1.179054,1.122781,1.035431,1.111191,1.087663,1.278908
1957.6,1.223203,1.150276,1.172262,1.122659,1.036447,1.106956,1.091704,1.273538
1957.8,1.225455,1.147309,1.175733,1.11815,1.04147,1.107419,1.087856,1.273837
1958,1.224918,1.154301,1.175678,1.119583,1.038714,1.106395,1.086373,1.273371
1958.2,1.220979,1.14635,1.173866,1.12142,1.037789,1.106054,1.088461,1.271717
1958.4,1.226021,1.152596,1.174983,1.122101,1.039073,1.106185,1.091438,1.277838
1958.6,1.226962,1.145924,1.171487,1.120375,1.041983,1.107034,1.087515,1.279014
1958.8,1.227164,1.151534,1.177776,1.116647,1.041511,1.104621,1.090277,1.275218
1959,1.224896,1.146207,1.168324,1.123076,1.03679,1.111263,1.091094,1.277223
1959.2,1.22464,1.149532,1.177175,1.123034,1.03813,1.107821,1.090861,1.27811
1959.4,1.226281,1.148785,1.177327,1.119567,1.037493,1.10668,1.090088,1.275291
1959.6,1.226253,1.151038,1.179344,1.120386,1.04589,1.108736,1.09208,1.274805
1959.8,1.220537,1.14887,1.177406,1.123833,1.041001,1.10833,1.090291,1.276368
1960,1.224882,1.146328,1.176321,1.121955,1.038306,1.106361,1.091975,1.281229
1960.2,1.224978,1.147814,1.177619,1.124905,1.039644,1.108594,1.088099,1.277222
1960.4,1.221171,1.155591,1.177276,1.12719,1.039261,1.108229,1.093227,1.277775
1960.6,1.223348,1.148861,1.178423,1.120776,1.041207,1.108288,1.085922,1.274778
1960.8,1.230618,1.15031,1.176916,1.121394,1.037009,1.104061,1.086745,1.278847
1961,1.226552,1.149166,1.179678,1.124709,1.039469,1.108068,1.091135,1.278325
1961.2,1.226976,1.141714,1.174093,1.119836,1.038362,1.105007,1.090074,1.27678
1961.4,1.225254,1.153168,1.173712,1.123085,1.04024,1.110498,1.089061,1.274814
1961.6,1.219095,1.152797,1.171024,1.121916,1.040682,1.108797,1.091615,1.27569
1961.8,1.223969,1.150634,1.176485,1.115982,1.039943,1.11062,1.09003,1.277885
1962,1.223192,1.150111,1.178024,1.12572,1.038712,1.106072,1.09009,1.279095
1962.2,1.224211,1.146056,1.179905,1.119288,1.041831,1.106513,1.088556,1.276669
1962.4,1.227917,1.152956,1.180403,1.123269,1.037668,1.108995,1.086947,1.27959
1962.6,1.222456,1.151389,1.176116,1.122622,1.037079,1.105476,1.087801,1.276154
1962.8,1.223558,1.145591,1.174506,1.124762,1.036077,1.109606,1.085824,1.276985
1963,1.222878,1.146939,1.179553,1.120903,1.039314,1.104311,1.089373,1.280931
1963.2,1.22364,1.146616,1.17408,1.122105,1.040136,1.108158,1.091023,1.278932
1963.4,1.227199,1.150421,1.171223,1.12142,1.036546,1.107291,1.089504,1.281606
1963.6,1.224739,1.15323,1.172049,1.123179,1.038244,1.107249,1.090797,1.280663
1963.8,1.224328,1.150528,1.178596,1.122372,1.040204,1.108184,1.094338,1.275258
1964,1.223481,1.149662,1.174616,1.119732,1.04019,1.11005,1.086916,1.280152
1964.2,1.220249,1.148845,1.1802,1.12186,1.039753,1.110349,1.090091,1.277661
1964.4,1.2236,1.150494,1.178012,1.12143,1.038691,1.109825,1.08352,1.276303
1964.6,1.222502,1.153395,1.176413,1.122838,1.040282,1.106121,1.087662,1.275426
1964.8,1.227303,1.147567,1.180117,1.124894,1.036417,1.111759,1.087968,1.273928
1965,1.222665,1.147511,1.177995,1.121457,1.039944,1.111417,1.092932,1.274911
1965.2,1.228432,1.148246,1.181535,1.118556,1.044109,1.107346,1.091402,1.275172
1965.4,1.22422,1.150689,1.176902,1.124073,1.041689,1.107103,1.091533,1.275147
1965.6,1.225751,1.15073,1.181927,1.120928,1.041152,1.107678,1.089803,1.275371
1965.8,1.225067,1.14773,1.178589,1.122901,1.040172,1.107345,1.085044,1.275418
1966,1.224823,1.151504,1.172876,1.120217,1.038758,1.1086,1.091306,1.275784
1966.2,1.227053,1.150636,1.175682,1.124947,1.042667,1.109946,1.089469,1.275859
1966.4,1.22485,1.145898,1.172346,1.120969,1.042436,1.107299,1.088012,1.278516
1966.6,1.224411,1.151695,1.177914,1.121465,1.03924,1.106205,1.092231,1.279413
1966.8,1.221982,1.146169,1.176328,1.125889,1.040674,1.104292,1.092425,1.272931
1967,1.224799,1.153528,1.177139,1.123152,1.036506,1.102184,1.088677,1.275699
1967.2,1.224361,1.152257,1.180625,1.119989,1.040432,1.108956,1.087516,1.273969
1967.4,1.222741,1.147642,1.176441,1.126297,1.040999,1.110286,1.087646,1.278067
1967.6,1.224242,1.148459,1.176559,1.120979,1.044091,1.108657,1.088512,1.276134
1967.8,1.225271,1.147547,1.180308,1.122613,1.039358,1.106593,1.088694,1.279135
1968,1.223218,1.149446,1.178412,1.121289,1.037084,1.105203,1.08746,1.275343
1968.2,1.223385,1.144386,1.178916,1.123854,1.04009,1.107875,1.090472,1.2792
1968.4,1.224747,1.14857,1.17636,1.123166,1.040023,1.103849,1.088928,1.28415
1968.6,1.223532,1.152652,1.176421,1.122365,1.038288,1.107821,1.086521,1.279597
1968.8,1.224455,1.153106,1.179688,1.125711,1.041466,1.106467,1.088889,1.276649
1969,1.226378,1.146652,1.170954,1.120188,1.039014,1.105371,1.089918,1.279225
1969.2,1.224222,1.152106,1.176354,1.123991,1.039739,1.103909,1.090419,1.277584
1969.4,1.22378,1.145943,1.174516,1.121209,1.041749,1.107787,1.091324,1.276466
1969.6,1.223799,1.14621,1.175961,1.121088,1.041357,1.104701,1.089459,1.273369
1969.8,1.225203,1.147228,1.178939,1.126739,1.039039,1.110528,1.091058,1.277565
1970,1.224077,1.152699,1.172717,1.124463,1.037973,1.108579,1.092965,1.277516
1970.2,1.226121,1.146407,1.175892,1.122137,1.038463,1.111256,1.085051,1.274711
1970.4,1.227735,1.147447,1.176879,1.123278,1.037793,1.106504,1.091116,1.281
1970.6,1.223701,1.151163,1.174799,1.123817,1.04153,1.105672,1.090704,1.271878
1970.8,1.226462,1.15179,1.176775,1.123764,1.038214,1.109843,1.090001,1.279808
1971,1.222752,1.15291,1.175036,1.123013,1.041101,1.106935,1.089595,1.273943
1971.2,1.223117,1.148401,1.181048,1.121809,1.041191,1.108901,1.090326,1.277122
1971.4,1.224886,1.149319,1.172163,1.122414,1.037731,1.108706,1.086488,1.278755
1971.6,1.224385,1.153036,1.176154,1.124381,1.036131,1.107041,1.09115,1.272598
1971.8,1.22875,1.145916,1.175515,1.120196,1.038755,1.108737,1.089197,1.276049
1972,1.224674,1.152167,1.178521,1.122684,1.040301,1.107572,1.087649,1.278543
1972.2,1.228251,1.149801,1.174933,1.123535,1.038665,1.109589,1.090024,1.273544
1972.4,1.224015,1.147448,1.17574,1.11993,1.040186,1.107183,1.089755,1.278592
1972.6,1.224874,1.148715,1.174285,1.119963,1.039341,1.107888,1.089061,1.277476
1972.8,1.227683,1.148411,1.177412,1.123009,1.038382,1.103868,1.089197,1.277677
1973,1.226947,1.148665,1.175225,1.121138,1.040015,1.105529,1.087394,1.275005
1973.2,1.224322,1.149535,1.177956,1.120024,1.035101,1.112509,1.088904,1.279975
1973.4,1.223754,1.146721,1.175209,1.12262,1.038334,1.105499,1.090844,1.2762
1973.6,1.223725,1.149019,1.176556,1.121634,1.037729,1.105843,1.089046,1.276613
1973.8,1.224237,1.152604,1.177274,1.120177,1.039722,1.110262,1.088286,1.278152
1974,1.226647,1.152051,1.184483,1.120403,1.037168,1.103648,1.088938,1.277448
1974.2,1.218463,1.15125,1.176449,1.122802,1.039313,1.106591,1.089176,1.27554
1974.4,1.219585,1.149265,1.177694,1.125108,1.038647,1.109278,1.091769,1.274903
1974.6,1.226404,1.150285,1.173562,1.118953,1.039849,1.104792,1.092183,1.279338
1974.8,1.227783,1.154021,1.176382,1.12158,1.038937,1.105959,1.090512,1.275216
1975,1.222926,1.1553,1.175509,1.126581,1.041871,1.102982,1.090392,1.276388
1975.2,1.225677,1.151876,1.179376,1.123013,1.040318,1.106439,1.08597,1.280468
1975.4,1.222811,1.147449,1.178928,1.122114,1.041486,1.104973,1.090145,1.273191
1975.6,1.225515,1.147113,1.177231,1.120651,1.040849,1.106416,1.092319,1.27867
1975.8,1.225312,1.151095,1.173651,1.12371,1.042834,1.108653,1.08942,1.278808
1976,1.224027,1.149176,1.169813,1.124069,1.041965,1.105869,1.091022,1.274927
1976.2,1.22587,1.145871,1.177854,1.119393,1.036973,1.105523,1.088662,1.273799
1976.4,1.221213,1.148768,1.178762,1.122396,1.038811,1.109425,1.087285,1.278898
1976.6,1.21967,1.153929,1.175504,1.124701,1.041817,1.10863,1.090099,1.278762
1976.8,1.220079,1.149989,1.174762,1.12071,1.040699,1.102918,1.089503,1.276254
1977,1.220445,1.147835,1.175577,1.126539,1.039269,1.110589,1.090605,1.277363
1977.2,1.226328,1.146284,1.180816,1.122677,1.038525,1.105812,1.088472,1.278816
1977.4,1.221146,1.150205,1.176649,1.120907,1.04251,1.113364,1.08833,1.276682
1977.6,1.219387,1.149091,1.178953,1.127056,1.044311,1.105538,1.088321,1.282552
1977.8,1.225115,1.150389,1.176296,1.119913,1.03679,1.1049,1.090391,1.274213
1978,1.225565,1.150501,1.181409,1.122994,1.038881,1.10801,1.092397,1.27809
1978.2,1.223007,1.151771,1.177364,1.121963,1.038156,1.104004,1.089516,1.275915
1978.4,1.223597,1.152388,1.172454,1.121092,1.041209,1.106885,1.092335,1.278469
1978.6,1.221352,1.150041,1.174192,1.120978,1.041483,1.110897,1.087396,1.276292
1978.8,1.224389,1.150435,1.173693,1.122191,1.037993,1.104373,1.08959,1.277736
1979,1.222268,1.149405,1.176009,1.122949,1.036042,1.106573,1.085365,1.276974
1979.2,1.222963,1.146306,1.174153,1.123271,1.035716,1.10644,1.091844,1.277819
1979.4,1.225186,1.151758,1.178241,1.11922,1.036827,1.10431,1.088264,1.275611
1979.6,1.223468,1.151942,1.174653,1.125423,1.040407,1.110253,1.091238,1.277822
1979.8,1.229936,1.149693,1.176728,1.123344,1.04136,1.105471,1.088911,1.281533
1980,1.22564,1.14976,1.173699,1.11988,1.037352,1.105263,1.086832,1.274778
1980.2,1.222154,1.148348,1.170772,1.11989,1.041856,1.108729,1.085243,1.278042
1980.4,1.224726,1.152664,1.173926,1.125467,1.03726,1.107681,1.088934,1.278949
1980.6,1.221115,1.153352,1.171988,1.12103,1.041548,1.104432,1.091392,1.280175
1980.8,1.222269,1.15342,1.177011,1.124607,1.041687,1.108274,1.088665,1.278364
1981,1.220056,1.149578,1.18032,1.117661,1.042419,1.108163,1.088711,1.278548
1981.2,1.220557,1.14869,1.176683,1.125168,1.039999,1.108056,1.090237,1.281153
1981.4,1.22581,1.152186,1.178732,1.122989,1.038392,1.109334,1.091759,1.275132
1981.6,1.224239,1.147662,1.17362,1.121274,1.043547,1.105149,1.088688,1.277002
1981.8,1.224369,1.152336,1.178439,1.12344,1.040199,1.107957,1.090042,1.279403
1982,1.224386,1.150913,1.174011,1.123972,1.037076,1.107941,1.092949,1.277777
1982.2,1.220833,1.152825,1.175002,1.121507,1.04202,1.10959,1.093546,1.27775
1982.4,1.228761,1.146359,1.172971,1.120372,1.038105,1.106721,1.091727,1.275683
1982.6,1.224898,1.154159,1.177395,1.123683,1.039309,1.108108,1.089651,1.279909
1982.8,1.224245,1.146169,1.178663,1.122738,1.03845,1.106066,1.092741,1.278769
1983,1.222746,1.147407,1.167943,1.117333,1.039824,1.102939,1.089732,1.280384
1983.2,1.226201,1.146713,1.17742,1.123746,1.042027,1.103495,1.09372,1.279191
1983.4,1.227774,1.151064,1.178333,1.124646,1.040408,1.106749,1.088545,1.27732
1983.6,1.222849,1.150112,1.17639,1.122143,1.037727,1.106996,1.087311,1.277747
1983.8,1.223159,1.151201,1.175643,1.122753,1.03995,1.105388,1.083839,1.276716
1984,1.221265,1.150699,1.180234,1.122809,1.041336,1.106506,1.089195,1.276914
1984.2,1.22436,1.145888,1.175159,1.122554,1.039503,1.108186,1.091075,1.279007
1984.4,1.226897,1.154417,1.178473,1.121665,1.038934,1.105584,1.090892,1.278467
1984.6,1.22818,1.155822,1.176005,1.128231,1.037885,1.103241,1.089047,1.276066
1984.8,1.223183,1.151893,1.178398,1.12345,1.033802,1.10307,1.091931,1.275517
1985,1.226662,1.147123,1.176658,1.118111,1.040922,1.106653,1.088746,1.278129
1985.2,1.219605,1.146993,1.178085,1.126467,1.040447,1.107338,1.091086,1.273812
1985.4,1.217734,1.147708,1.177284,1.125293,1.037816,1.107764,1.092636,1.273291
1985.6,1.226673,1.151026,1.175775,1.122739,1.036236,1.105176,1.088064,1.273086
1985.8,1.221844,1.149094,1.17831,1.119113,1.040196,1.106182,1.092732,1.275979
1986,1.220003,1.149595,1.176556,1.121988,1.041676,1.107266,1.090631,1.2771
1986.2,1.224507,1.156132,1.174455,1.123218,1.039634,1.10516,1.086941,1.27386
1986.4,1.222425,1.149739,1.17732,1.125399,1.036025,1.110289,1.092977,1.276881
1986.6,1.223899,1.148439,1.171235,1.117063,1.039898,1.108486,1.087774,1.278933
1986.8,1.224501,1.151266,1.176573,1.122962,1.040032,1.108842,1.092304,1.275955
1987,1.224606,1.151655,1.178455,1.121635,1.043224,1.106388,1.090353,1.27705
1987.2,1.224008,1.148547,1.178038,1.117332,1.040585,1.10788,1.090274,1.274451
1987.4,1.221896,1.149707,1.174401,1.119756,1.038449,1.105457,1.087773,1.273557
1987.6,1.223396,1.150799,1.178175,1.122664,1.040757,1.106805,1.08621,1.275392
1987.8,1.224386,1.147681,1.171633,1.123977,1.038602,1.106784,1.089245,1.276287
1988,1.221608,1.148502,1.175248,1.12757,1.040766,1.110793,1.093968,1.279946
1988.2,1.221402,1.153748,1.175568,1.122187,1.038759,1.10742,1.094671,1.278462
1988.4,1.223686,1.149787,1.176131,1.123007,1.039912,1.108157,1.086781,1.27866
1988.6,1.227994,1.14932,1.173055,1.127978,1.039966,1.10806,1.088959,1.276755
1988.8,1.21926,1.148592,1.176136,1.121813,1.040661,1.109261,1.090781,1.277219
1989,1.227127,1.149289,1.174006,1.121226,1.038907,1.106887,1.092067,1.276358
1989.2,1.222929,1.149688,1.176346,1.119709,1.041472,1.109616,1.088034,1.275959
1989.4,1.222679,1.145992,1.175981,1.121242,1.040766,1.104929,1.091634,1.27474
1989.6,1.22508,1.149795,1.174814,1.122613,1.043895,1.104209,1.088093,1.275357
1989.8,1.225511,1.15155,1.174268,1.120301,1.039002,1.111035,1.091594,1.278107
1990,1.219528,1.149324,1.17394,1.12287,1.040777,1.10857,1.086334,1.278041
1990.2,1.222092,1.148229,1.171087,1.124309,1.041483,1.10295,1.087907,1.272676
1990.4,1.218237,1.148698,1.175593,1.121915,1.039619,1.106163,1.087746,1.272308
1990.6,1.223227,1.149903,1.172003,1.118809,1.040892,1.101885,1.088836,1.276829
1990.8,1.21984,1.144963,1.171672,1.116654,1.040476,1.108637,1.088637,1.275286
1991,1.226674,1.147637,1.176902,1.121174,1.039281,1.105734,1.08671,1.277787
1991.2,1.225381,1.146545,1.173223,1.124159,1.043636,1.108428,1.088027,1.278393
1991.4,1.222777,1.148016,1.178304,1.123272,1.037203,1.109249,1.094053,1.272586
1991.6,1.220814,1.151241,1.172694,1.122045,1.039015,1.101297,1.094591,1.275288
1991.8,1.22167,1.145587,1.177271,1.122218,1.040676,1.107718,1.089838,1.279477
1992,1.230282,1.149418,1.175129,1.121427,1.037642,1.110778,1.089323,1.276232
1992.2,1.225842,1.152033,1.178378,1.123278,1.040127,1.108712,1.089103,1.277744
1992.4,1.22339,1.149581,1.178506,1.117284,1.037796,1.105811,1.089974,1.27464
1992.6,1.224138,1.152453,1.171583,1.122473,1.036993,1.104696,1.089752,1.278244
1992.8,1.223432,1.14789,1.175836,1.127409,1.039427,1.106491,1.091877,1.275158
1993,1.223824,1.152754,1.173066,1.119563,1.039003,1.11114,1.09464,1.279287
1993.2,1.224641,1.148342,1.175897,1.126651,1.041157,1.10923,1.091656,1.276994
1993.4,1.223059,1.150423,1.176275,1.12817,1.038301,1.104923,1.088481,1.272531
1993.6,1.221987,1.149059,1.174837,1.123239,1.040992,1.11055,1.090018,1.274559
1993.8,1.222109,1.147629,1.172135,1.123988,1.042478,1.106642,1.08578,1.274633
1994,1.22844,1.149482,1.179224,1.121396,1.03976,1.107168,1.088978,1.274879
1994.2,1.223207,1.152187,1.176512,1.119526,1.036784,1.102529,1.0889,1.277967
1994.4,1.225255,1.150432,1.176079,1.12646,1.039363,1.109071,1.091134,1.276988
1994.6,1.224808,1.153542,1.175001,1.124817,1.036471,1.106852,1.085394,1.275147
1994.8,1.224324,1.14884,1.175625,1.126918,1.038245,1.108891,1.087859,1.277749
1995,1.223804,1.152985,1.174422,1.121291,1.039397,1.103557,1.086525,1.27707
1995.2,1.224541,1.148085,1.17086,1.122841,1.04048,1.104268,1.090535,1.276825
1995.4,1.22292,1.150363,1.172316,1.122087,1.04109,1.108116,1.088383,1.27729
1995.6,1.224609,1.154067,1.175104,1.125108,1.034596,1.103205,1.086678,1.275472
1995.8,1.221395,1.152001,1.177328,1.119759,1.037773,1.103794,1.090706,1.279407
1996,1.22402,1.147903,1.178311,1.118537,1.0394,1.11209,1.088086,1.275137
1996.2,1.228428,1.143076,1.174065,1.118709,1.03703,1.10632,1.08936,1.274053
1996.4,1.226761,1.150136,1.175428,1.120026,1.036552,1.105208,1.084008,1.277673
1996.6,1.225246,1.150663,1.172818,1.123181,1.03729,1.107413,1.08919,1.276757
1996.8,1.226285,1.148619,1.177204,1.124169,1.040462,1.108468,1.089046,1.280438
1997,1.223766,1.150421,1.17825,1.127096,1.03994,1.101879,1.088329,1.275931
1997.2,1.223468,1.150846,1.174869,1.118625,1.037538,1.109729,1.089494,1.278342
1997.4,1.225227,1.149398,1.174118,1.121577,1.042393,1.107218,1.090182,1.277909
1997.6,1.223087,1.150209,1.174907,1.120252,1.038195,1.107107,1.088283,1.279138
1997.8,1.224761,1.149395,1.176739,1.123358,1.04161,1.109173,1.088442,1.276883
1998,1.218833,1.1478,1.177227,1.123552,1.042759,1.109453,1.092731,1.273064
1998.2,1.224922,1.14691,1.173337,1.123308,1.036505,1.108268,1.087489,1.276336
1998.4,1.227537,1.146627,1.179237,1.121644,1.037463,1.102008,1.092002,1.277884
1998.6,1.225134,1.154191,1.175995,1.124571,1.039043,1.104665,1.088707,1.275129
1998.8,1.227101,1.150753,1.179475,1.121878,1.038875,1.104577,1.08963,1.276327
1999,1.22162,1.148139,1.175303,1.123691,1.041727,1.109,1.087255,1.27233
1999.2,1.225282,1.152193,1.17549,1.121861,1.040429,1.10785,1.090873,1.278186
1999.4,1.223463,1.151998,1.174304,1.122554,1.040821,1.113076,1.086607,1.277616
